#{"t_start": 1603793270.587069, "env_id": "SlimeVolley-v0"}
r,l,t
-5,580,1.452963
-5,596,1.865857
-4,888,2.491527
-5,804,3.035087
-5,443,3.309191
-5,550,3.716084
-5,774,4.243103
-5,484,4.538384
-5,562,4.951745
-5,626,5.358898
-5,518,5.742942
-5,424,6.079094
-5,634,6.538981
-5,626,7.036553
-5,439,7.33806
-5,882,8.027777
-5,613,8.477065
-5,390,8.793534
-5,642,9.258731
-5,479,9.626525
-5,445,9.974368
-5,548,10.383144
-5,453,10.738782
-5,526,11.133415
-5,695,11.62256
-5,856,12.189833
-5,567,12.566489
-5,433,12.873247
-5,780,13.398465
-5,526,13.753227
-5,441,14.064426
-5,631,14.474553
-5,593,14.863097
-5,541,15.2649
-5,459,15.545322
-5,548,15.950478
-5,527,16.30579
-4,727,16.765277
-5,616,17.207768
-5,564,17.588769
-5,674,18.061693
-5,629,18.470553
-5,420,18.768913
-5,482,19.101351
-5,516,19.451203
-5,653,19.873768
-5,481,20.207549
-5,724,20.706461
-5,580,21.090587
-5,479,21.422659
-5,461,21.74421
-5,547,22.111011
-5,399,22.398758
-5,520,22.751845
-5,375,22.989356
-5,954,23.695982
-5,425,23.991426
-5,627,24.49215
-4,804,25.099243
-5,607,25.545
-5,623,26.000414
-5,581,26.384137
-5,658,26.848725
-5,537,27.21045
-5,440,27.481425
-5,668,27.951413
-5,500,28.29325
-5,545,28.659389
-5,540,29.025001
-5,499,29.367643
-5,624,29.815896
-5,420,30.077684
-5,746,30.591236
-5,515,30.942631
-5,411,31.239013
-5,410,31.495241
-5,494,31.83496
-5,693,32.319645
-5,597,32.714632
-5,504,33.060141
-5,608,33.499879
-5,653,33.922511
-5,493,34.261543
-5,521,34.614997
-4,636,35.070592
-5,563,35.446106
-5,558,35.831033
-5,652,36.294329
-5,462,36.578704
-5,697,37.064857
-5,432,37.37065
-3,649,37.790834
-5,536,38.193285
-5,621,38.599925
-5,436,38.908249
-5,777,39.437465
-5,474,39.765823
-5,536,40.127028
-5,428,40.391237
-5,585,40.84471
-4,694,41.342329
-5,589,41.789036
-5,509,42.135699
-5,510,42.485762
-5,714,42.940181
-5,491,43.278391
-5,515,43.627658
-5,550,43.996151
-5,414,44.294224
-5,615,44.696717
-5,554,45.107055
-5,472,45.395317
-5,586,45.820784
-5,616,46.223397
-5,460,46.544636
-5,536,46.905683
-5,502,47.247525
-5,763,47.764566
-5,690,48.245318
-4,749,48.758119
-4,565,49.13464
-5,449,49.448626
-5,420,49.70897
-5,595,50.13851
-5,558,50.511194
-5,462,50.831619
-5,661,51.260095
-5,681,51.736135
-4,561,52.110523
-5,452,52.428724
-5,633,52.840894
-5,574,53.22177
-5,571,53.641187
-5,452,53.919838
-5,533,54.318504
-5,516,54.668227
-5,521,55.022067
-5,628,55.431532
-5,468,55.758003
-5,563,56.133964
-5,481,56.492979
-5,582,56.879506
-5,596,57.310966
-5,506,57.656667
-5,678,58.092994
-5,569,58.470589
-5,688,58.95246
-5,477,59.283888
-5,522,59.63734
-4,509,59.984698
-5,581,60.369576
-5,507,60.716092
-5,424,61.020068
-5,523,61.375416
-5,550,61.745641
-5,625,62.154879
-4,760,62.674288
-5,421,62.97584
-5,434,63.283576
-4,701,63.770844
-5,619,64.176326
-4,695,64.669188
-5,569,65.048405
-5,552,65.419339
-5,663,65.893027
-5,651,66.31846
-5,531,66.679047
-5,686,67.159749
-4,693,67.644279
-5,508,67.996198
-5,593,68.388412
-5,616,68.792866
-4,829,69.386527
-5,534,69.746834
-5,486,70.082911
-3,804,70.663689
-5,512,70.965053
-5,511,71.267072
-5,605,71.636737
-5,476,71.949344
-5,602,72.330374
-5,602,72.715562
-5,521,73.057828
-5,669,73.496727
-5,473,73.80718
-5,431,74.089723
-5,555,74.452521
-5,624,74.862428
-5,479,75.177019
-5,589,75.564471
-4,549,75.888339
-5,558,76.245006
-5,817,76.778132
-4,618,77.182227
-5,588,77.567635
-4,514,77.880265
-5,389,78.11968
-5,584,78.471737
-5,558,78.838662
-5,582,79.220257
-5,483,79.536136
-5,425,79.813978
-5,472,80.122406
-5,561,80.489853
-5,562,80.857642
-5,601,81.239341
-5,565,81.577476
-5,404,81.841261
-5,713,82.289738
-4,602,82.644805
-5,665,83.03779
-5,583,83.380512
-5,668,83.773178
-5,659,84.160722
-5,643,84.541438
-5,525,84.885418
-5,467,85.174336
-4,661,85.562556
-5,564,85.892981
-5,425,86.142252
-5,709,86.557854
-4,589,86.903627
-4,575,87.241425
-5,446,87.503292
-5,666,87.895091
-5,507,88.197175
-5,534,88.511688
-5,532,88.82547
-5,496,89.120035
-5,457,89.391541
-5,662,89.784374
-5,614,90.161512
-5,535,90.499455
-5,821,90.983924
-5,490,91.283143
-4,636,91.682861
-5,486,91.96935
-5,472,92.256217
-5,613,92.656354
-5,498,92.983602
-5,450,93.265163
-5,673,93.674354
-5,486,93.969447
-4,708,94.385618
-5,452,94.652164
-5,586,94.996961
-5,559,95.337029
-5,594,95.725929
-5,428,96.006368
-5,659,96.43856
-5,584,96.821046
-5,548,97.179371
-5,622,97.585322
-5,534,97.933951
-5,614,98.334036
-5,594,98.724474
-5,492,99.048492
-5,470,99.357852
-5,617,99.763036
-5,499,100.090313
-4,668,100.514642
-5,436,100.771169
-5,641,101.148176
-5,630,101.530063
-4,672,101.925401
-5,611,102.296348
-5,519,102.601084
-5,470,102.878153
-5,484,103.163413
-5,492,103.472179
-4,678,103.894772
-5,446,104.187719
-4,517,104.528579
-5,418,104.805336
-5,570,105.197969
-5,507,105.524421
-5,444,105.845777
-5,666,106.318375
-5,483,106.627843
-5,522,106.972547
-4,560,107.371387
-5,471,107.681922
-5,517,108.057622
-5,491,108.415006
-5,525,108.760609
-3,714,109.271079
-5,427,109.557874
-5,557,109.896177
-5,532,110.247553
-5,433,110.562027
-4,715,111.032518
-5,502,111.372204
-5,458,111.672829
-5,636,112.050377
-5,553,112.427716
-5,556,112.794089
-5,450,113.06072
-4,645,113.491406
-5,561,113.861007
-5,449,114.127128
-5,524,114.471127
-5,584,114.879933
-5,436,115.138708
-5,557,115.504948
-5,585,115.890033
-5,502,116.198553
-5,476,116.51138
-5,569,116.886462
-5,615,117.250111
-5,536,117.617327
-5,706,118.059083
-4,662,118.447883
-5,494,118.75826
-5,511,119.09394
-5,553,119.455739
-5,426,119.734435
-5,495,120.057377
-5,558,120.421454
-4,661,120.852531
-5,391,121.107981
-5,673,121.547294
-5,589,121.93192
-5,425,122.209432
-5,479,122.522174
-5,556,122.886364
-5,479,123.200263
-5,451,123.495582
-5,498,123.821778
-5,498,124.147988
-5,616,124.524277
-5,463,124.796242
-5,856,125.302616
-5,674,125.707029
-5,593,126.055596
-5,603,126.429425
-5,593,126.801966
-5,471,127.0886
-5,740,127.538055
-5,423,127.815175
-5,674,128.257233
-4,660,128.682632
-5,552,129.007807
-5,510,129.30732
-5,513,129.61233
-5,453,129.879951
-5,609,130.238271
-5,605,130.594222
-5,651,130.979087
-5,547,131.300856
-5,594,131.658848
-5,636,132.066809
-5,444,132.328547
-5,692,132.752363
-5,521,133.094112
-5,421,133.369068
-4,630,133.780483
-5,395,134.038494
-5,524,134.380576
-5,452,134.677902
-5,451,134.975015
-5,591,135.362607
-5,475,135.67419
-5,626,136.084039
-5,585,136.468241
-5,463,136.772043
-5,621,137.179631
-5,634,137.594547
-5,633,138.006263
-5,654,138.397948
-5,680,138.807482
-5,474,139.087342
-5,500,139.381945
-5,576,139.721587
-5,525,140.031608
-5,564,140.367901
-5,492,140.661638
-5,804,141.144367
-5,478,141.426831
-5,652,141.810613
-5,494,142.11473
-5,672,142.554405
-5,700,143.014357
-4,689,143.465874
-5,651,143.874159
-4,764,144.350125
-5,547,144.708156
-5,691,145.159941
-5,543,145.514805
-5,856,146.074396
-5,493,146.396881
-5,572,146.771742
-5,619,147.177445
-5,728,147.654398
-5,493,147.977571
-5,655,148.408339
-5,494,148.733257
-5,800,149.229324
-5,506,149.526876
-5,566,149.882459
-4,714,150.350729
-5,595,150.74162
-5,688,151.19306
-5,538,151.544676
-5,646,151.966066
-4,453,152.261606
-5,475,152.571693
-5,615,152.973035
-5,596,153.361841
-5,588,153.745019
-5,669,154.181478
-5,639,154.597976
-5,481,154.912048
-5,476,155.222595
-5,538,155.57369
-4,571,155.946449
-5,584,156.327044
-5,512,156.6605
-5,523,157.001473
-5,609,157.398501
-4,668,157.833645
-5,583,158.213545
-5,942,158.829191
-5,459,159.130495
-5,509,159.464616
-5,667,159.90246
-5,455,160.200891
-5,584,160.583056
-4,811,161.113474
-5,606,161.510072
-5,464,161.81499
-5,494,162.138766
-5,523,162.480454
-5,421,162.75627
-5,668,163.194391
-5,493,163.517569
-5,423,163.795032
-5,475,164.106611
-5,566,164.477366
-5,714,164.945842
-5,720,165.407626
-5,601,165.764535
-5,509,166.064995
-5,443,166.326751
-5,518,166.631286
-5,614,167.004752
-5,623,167.385256
-5,571,167.721195
-5,816,168.208469
-5,652,168.634036
-5,622,169.007371
-5,482,169.294581
-5,644,169.715523
-4,686,170.164578
-5,712,170.602994
-5,559,170.941534
-4,652,171.324752
-5,488,171.611159
-5,606,171.980992
-5,543,172.300554
-5,434,172.555039
-5,531,172.892443
-5,531,173.239485
-5,850,173.794563
-5,451,174.089814
-5,518,174.42807
-5,508,174.759653
-5,571,175.131743
-5,455,175.428222
-5,602,175.820431
-5,478,176.132581
-3,772,176.636173
-5,545,176.991647
-5,435,177.275995
-5,503,177.605115
-5,518,177.944348
-5,493,178.265786
-5,475,178.576016
-5,690,179.028195
-5,497,179.353952
-5,489,179.674715
-5,473,179.984608
-5,720,180.457332
-5,740,180.942726
-5,665,181.377719
-5,428,181.657724
-5,541,182.011638
-5,500,182.338629
-5,593,182.7275
-5,445,183.019791
-5,721,183.492998
-5,647,183.917195
-5,520,184.25766
-5,525,184.600048
-5,705,185.060315
-5,557,185.423803
-4,619,185.828062
-5,524,186.171083
-4,763,186.670711
-5,569,187.043469
-5,518,187.383019
-5,508,187.715949
-5,486,188.015672
-5,568,188.349154
-5,624,188.715977
-4,861,189.222265
-5,512,189.523729
-5,756,189.968509
-5,602,190.328756
-5,477,190.641275
-4,677,191.076911
-5,470,191.354836
-5,393,191.58726
-5,546,191.91009
-4,508,192.21047
-5,509,192.509105
-5,609,192.865845
-5,582,193.2077
-4,583,193.581501
-5,551,193.932636
-5,484,194.222833
-5,612,194.623273
-5,463,194.927242
-5,710,195.398063
-4,651,195.825741
-5,623,196.227588
-5,531,196.540405
-5,771,197.010086
-5,620,197.376112
-4,768,197.829461
-5,531,198.174597
-5,466,198.46301
-5,601,198.838986
-5,608,199.214058
-5,536,199.564214
-5,621,199.969327
-4,583,200.349512
-5,536,200.670202
-5,552,200.995057
-5,719,201.418045
-5,545,201.738752
-4,793,202.204491
-4,654,202.588466
-5,390,202.833978
-5,493,203.156499
-5,670,203.570958
-5,640,203.94734
-5,665,204.36383
-4,671,204.80331
-5,552,205.165948
-5,469,205.473332
-5,685,205.921136
-5,557,206.284293
-4,630,206.697058
-5,532,207.046887
-5,501,207.35455
-5,518,207.659176
-5,490,207.973142
-5,481,208.277157
-5,465,208.552698
-5,576,208.896972
-5,530,209.209456
-4,595,209.560022
-5,592,209.910189
-5,539,210.231627
-4,598,210.622189
-5,652,211.025373
-5,528,211.349059
-5,519,211.654993
